age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
32,M,D6ZFE5B,Town,1,02-02-2016,1,CID16044,Without Offers,Smartphone,Mobile_Data,20:42:46,21,119.98,1888.81,28,628.93,0,Yes,0,1,2,1
26,M,CRFWBDW,Town,0,27-02-2016,0,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,4:07:08,11,419.89,47727.74,5,694.13,1,No,0,1,1,1
46,M,IWUCJC2,City,4,26-08-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,10:42:35,16,326.43,55631.58,1,764.91,0,Yes,1,0,0,0
28,M,YFG5M39,Town,3,03-10-2017,1,CID21170,Credit/Debit Card Offers,Desktop,Mobile_Data,12:22:43,18,33.44,43408.94,23,671.42,1,No,0,1,2,1
59,F,HNFGHAF,City,0,05-10-2015,0,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,17:49:27,6,481.29,42588.89,16,593.59,1,No,0,1,1,1
57,F,3NS4PWS,Town,2,14-10-2016,1,CID51931,Credit/Debit Card Offers,Smartphone,Wi-Fi,9:27:43,11,33.56,36697.14,7,754.96,1,No,1,3,2,0
37,F,XZN0MWX,City,3,27-02-2017,1,CID28626,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8:10:15,19,79.15,46923.64,21,603.24,0,Yes,1,4,1,1
63,M,28BMF5I,Town,4,20-04-2017,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,19:29:21,4,482.11,11722.1,6,765.93,0,Yes,1,3,2,0
27,M,60G1GUI,,5,11-08-2017,1,CID13063,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23:15:29,5,103.68,36008.02,11,716.0,0,Yes,0,1,1,0
48,M,G32QQJN,,5,09-09-2017,1,CID31540,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8:49:18,12,36.94,32555.59,26,752.42,1,No,1,2,2,0
48,M,LM39KNS,Town,0,07-12-2015,1,CID13787,Credit/Debit Card Offers,Desktop,Wi-Fi,15:01:10,7,193.32,29564.7,16,677.03,0,Yes,1,0,1,1
56,F,W8MB4PA,,0,16-10-2017,1,CID14087,Credit/Debit Card Offers,Desktop,Mobile_Data,20:20:16,6,392.6,41159.81,11,525.75,1,No,0,1,2,1
46,F,3YI05IM,Village,3,15-09-2015,1,CID61497,Without Offers,Both,Mobile_Data,2:35:22,16,759.4,46877.24,22,612.21,1,No,0,1,2,1
41,F,DGWV1S7,Town,4,04-06-2017,1,CID14082,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:53:04,9,844.89,15302.8,11,1188.944238,0,Yes,0,1,2,0
24,M,GK9686P,Village,5,18-12-2017,1,CID33083,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:20:17,10,96.86,31128.72,28,764.78,0,Yes,0,1,2,0
31,F,SD02PTZ,Town,1,05-08-2015,1,CID52066,Credit/Debit Card Offers,Smartphone,Wi-Fi,9:03:43,23,142.86,1065.66,10,898.5442221,1,No,0,1,2,1
47,F,B2WR0KR,Town,0,29-10-2017,0,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,7:09:54,10,292.38,10902.31,19,670.26,1,Yes,1,2,2,1
39,M,00D1WGD,Village,3,25-05-2015,1,CID37149,Gift Vouchers/Coupons,Both,Fiber_Optic,17:01:29,12,942.59,74541.79,16,780.27,0,Yes,0,1,0,0
46,M,M40JF7C,Town,5,24-12-2017,1,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,17:04:49,12,270.91,42333.41,24,739.08,1,No,1,2,2,0
12,M,YS3HOIB,City,1,23-04-2016,1,CID36476,Without Offers,Smartphone,Fiber_Optic,21:38:27,11,33.77,40234.15,11,630.84,0,Yes,0,1,2,1
30,F,PTQPQEQ,,1,27-08-2016,1,CID14167,Without Offers,Desktop,Fiber_Optic,8:26:13,11,34.52,20745.33,13,595.79,0,Yes,0,1,2,1
44,M,1GVCUE7,Town,3,28-03-2015,1,CID2119,Gift Vouchers/Coupons,?,Mobile_Data,2:24:32,8,518.96,80792.49,12,756.68,0,Yes,1,2,0,0
64,M,XTIJVSV,City,3,06-04-2015,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,15:30:58,16,166.78,6336.18,19,1091.371944,1,No,1,3,2,1
23,F,26QKETD,Town,0,24-04-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,17:34:09,13,1101.543529,38962.14,11,285.984944,1,No,1,2,2,1
12,F,EE2H4YP,City,5,07-11-2016,1,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,9:22:42,17,174.72,46493.02,26,773.65,0,Yes,1,2,1,0
20,M,O2KFLHT,City,1,01-06-2016,1,CID47845,Credit/Debit Card Offers,?,Mobile_Data,16:42:35,18,122.33,48717.86,28,515.67,1,No,1,3,2,1
31,M,BOCS7KG,Town,1,05-06-2017,1,CID48316,Credit/Debit Card Offers,Smartphone,Fiber_Optic,7:00:52,15,141.71,19076.15,21,642.45,1,No,0,1,2,1
30,M,TRLS7GD,,1,01-11-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,16:13:25,12,364.29,17164.07,23,570.2,1,Yes,1,3,1,1
60,F,2I4VTR9,Town,1,01-04-2016,1,CID1830,Credit/Debit Card Offers,Smartphone,Mobile_Data,10:18:53,9,52.93,33975.93,25,696.44,0,Yes,0,1,2,1
23,M,WV41ZEO,,0,10-08-2015,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,2:55:31,12,75.93,19889.08,16,693.14,0,Yes,0,1,1,1
18,M,RQR3EWX,City,0,11-04-2016,1,CID48121,Credit/Debit Card Offers,Both,Wi-Fi,3:28:59,9,492.59,35570.53,9,600.95,1,Yes,0,1,2,1
25,M,0TIDPS6,Town,2,30-05-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,4:08:09,16,30.15,32429.18,18,780.87,0,Yes,1,3,2,0
63,F,OMGGNSD,Village,1,03-07-2017,1,CID35248,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:04:47,4,675.98,36854.5,25,651.23,1,No,1,0,2,1
42,F,IR7OTD8,City,0,31-07-2015,1,CID49596,Credit/Debit Card Offers,Desktop,Fiber_Optic,5:21:51,19,34.62,48080.94,6,328.5694847,1,No,0,1,2,1
19,F,Q3U7HVB,City,4,16-04-2016,1,xxxxxxxx,Without Offers,?,Wi-Fi,4:16:27,13,43.83,7052.06,8,799.24,1,No,1,2,1,0
13,F,N350YC0,Town,4,21-05-2016,1,CID9278,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:43:02,17,93.25,45310.06,27,771.37,0,Yes,0,1,2,0
23,F,2TFCJQE,City,3,02-12-2016,1,CID23368,Gift Vouchers/Coupons,?,Wi-Fi,11:40:10,12,668.71,96904.28,13,810.64,1,Yes,0,1,0,0
32,F,C7791HC,City,0,25-11-2016,1,CID6606,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:45:45,21,45.91,28584.51,7,622.26,1,No,1,4,1,1
21,F,EDVEM75,City,2,07-07-2015,1,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:37:25,13,33.45,39538.02,19,690.15,1,No,0,1,1,1
55,F,F4PDOIF,Town,5,17-04-2015,1,CID3701,Without Offers,Desktop,Mobile_Data,14:19:38,16,90.4,40650.1,26,789.79,0,Yes,1,4,2,0
59,F,PVUXETU,Town,4,18-10-2017,1,CID28671,Gift Vouchers/Coupons,Desktop,Mobile_Data,20:54:14,4,71.37,27312.1,5,709.17,0,Yes,1,0,2,0
31,M,H6MOSLM,Town,4,27-01-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:28:50,18,449.26,30146.05,4,1296.158589,0,Yes,0,1,0,0
11,M,IDDAS8A,,2,08-02-2017,1,CID30357,Gift Vouchers/Coupons,?,Fiber_Optic,21:12:33,9,131.62,24824.66,10,1088.073477,1,No,1,4,1,0
10,M,9POG7R7,Town,5,25-10-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,6:24:30,1,31.68,40660.58,14,714.31,0,Yes,0,1,0,0
62,M,X428LM1,Village,4,11-02-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,6:21:51,13,30.33,11627.79,28,758.76,1,No,0,1,2,0
11,M,QAOJRBG,,3,22-02-2015,0,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,21:14:55,16,274.43,47849.52,38.34965204,238.4391875,0,Yes,1,4,2,1
25,M,3BC4PJ1,Town,2,22-02-2015,1,CID24708,Credit/Debit Card Offers,Desktop,Wi-Fi,20:04:48,17,185.73,48260.83,19,777.36,1,No,0,1,2,0
34,F,98RNH2L,City,1,13-11-2017,1,CID10810,Gift Vouchers/Coupons,Desktop,Fiber_Optic,3:54:32,14,852.42,40358.0,6,788.790992,1,Yes,1,4,2,1
22,F,UWH8X6S,City,4,05-11-2016,1,CID63900,Gift Vouchers/Coupons,Both,Fiber_Optic,4:34:07,7,445.24,46583.01,10,776.75,1,No,1,4,0,0
51,F,PFM2H72,Town,5,27-06-2016,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:00:23,5,30.83,90359.44,14,781.84,1,No,0,1,0,0
13,M,HLQC3L4,Town,1,15-11-2015,1,CID34180,Gift Vouchers/Coupons,?,Wi-Fi,5:46:48,2,155.09,29026.3,16,919.4483741,1,No,0,1,1,1
34,F,F3QWI9T,Town,3,25-10-2017,1,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:03:15,11,1120.975779,48053.69,23,716.73,0,Yes,0,1,1,1
41,M,KMP4ET8,Town,1,09-02-2016,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,6:35:28,24,882.1592213,46852.42,14,791.4699685,1,No,1,0,2,1
23,F,8BLCIIV,City,3,19-09-2016,1,CID23717,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:35:10,12,256.03,90666.68,16,720.55,1,No,0,1,0,0
42,F,1KD6E9P,,3,24-05-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,23:52:13,24,476.32,82465.96,14,712.99,0,Yes,1,2,0,0
44,F,IXDGR93,City,1,22-03-2017,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,22:07:19,26,39.6,12718.15,18,543.94,0,Yes,1,3,2,1
18,M,MDKY21Y,City,1,19-10-2017,1,CID16018,Without Offers,Desktop,Fiber_Optic,21:58:20,24,146.56,21133.81,29,507.16,0,Yes,0,1,2,1
32,M,9IYMWC5,,2,12-12-2017,1,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:07:00,11,844.0,42209.31,9,719.88,0,Yes,0,1,2,0
35,F,VIHVF2I,City,5,01-05-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,8:05:16,6,1195.830346,36871.0,12,737.99,1,No,1,0,2,0
51,M,M6PRFBE,Town,3,14-06-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,5:34:38,11,305.44,35108.79,15,827.9,1,No,0,1,0,0
61,M,0YE8F2B,Town,2,18-07-2016,0,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,22:47:18,20,30.81,23633.87,-8.783956926,723.21,1,No,0,1,2,0
36,F,41YPMW3,Town,1,03-10-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,5:22:52,3,397.89,39916.31,17,551.79,1,No,0,1,2,1
33,M,WSA99YZ,City,2,12-11-2015,0,xxxxxxxx,Without Offers,Desktop,Mobile_Data,22:18:54,11,473.9,20862.71,7,639.79,1,Yes,0,1,1,1
23,F,TW5NB5H,Village,2,31-07-2016,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:20:58,13,34.21,48995.18,22,1151.497774,1,No,0,1,1,0
57,F,HUDTFR9,,1,28-01-2016,1,CID47303,Gift Vouchers/Coupons,Smartphone,Wi-Fi,2:45:40,12,147.56,20996.88,46.48016046,623.7,1,No,1,4,2,1
32,F,9U7W77N,Town,0,03-11-2015,1,CID27183,Without Offers,?,Wi-Fi,14:40:13,17,110.87,5604.69,14,681.61,1,No,0,1,2,1
50,M,VZKZC1K,City,1,04-12-2015,1,CID41516,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17:43:57,12,139.95,15617.73,27,563.18,0,Yes,0,1,2,1
17,M,IQYJS4Z,City,0,15-10-2016,1,CID12701,Credit/Debit Card Offers,Smartphone,Wi-Fi,12:47:03,24,321.67,24176.1,41.58210116,563.66,1,No,1,0,2,1
56,F,5CXBQ40,City,2,13-12-2017,1,CID32605,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:14:24,17,43.28,38466.24,11,714.77,0,Yes,1,4,2,0
34,F,84CTB7W,Town,4,18-05-2016,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,14:40:46,8,318.46,13485.25,10,790.48,1,No,1,4,2,0
31,F,6YLG2MT,City,1,20-06-2017,0,xxxxxxxx,Without Offers,Desktop,Mobile_Data,12:54:11,13,1208.961375,3184.51,29,615.09,0,Yes,0,1,1,1
17,M,7XFCW0G,,1,26-05-2017,1,CID30785,Without Offers,Smartphone,Fiber_Optic,15:20:04,15,30.1,18385.56,16,609.53,1,No,1,4,2,1
60,F,B43VQ1N,Town,2,18-02-2016,1,CID31172,Credit/Debit Card Offers,Desktop,Wi-Fi,22:55:57,16,33.35,18342.53,15,713.68,1,No,0,1,2,0
25,F,3JE7RN3,,3,19-09-2015,1,CID14714,Without Offers,Smartphone,Mobile_Data,3:25:28,12,174.84,23186.01,13,712.5,0,Yes,0,1,1,1
47,M,88MXH5D,,0,29-06-2016,1,CID43616,Credit/Debit Card Offers,Desktop,Mobile_Data,13:50:24,8,47.49,45603.36,12,219.5539049,0,Yes,1,3,2,1
55,M,JJJPBBR,City,2,18-04-2015,1,CID14464,Gift Vouchers/Coupons,Desktop,Wi-Fi,10:08:30,2,241.11,31176.73,25,623.66,0,Yes,1,3,2,1
18,M,1844RLE,Town,3,04-05-2016,0,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,16:08:58,13,32.06,37219.87,27,670.09,1,No,0,1,1,1
31,F,OR558RQ,Town,5,02-03-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,23:38:49,11,178.65,8218.54,25,729.55,0,Yes,0,1,1,0
28,M,IISWYTD,,3,15-08-2017,0,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,7:58:27,20,371.4,61566.19,18,752.61,1,No,1,4,0,0
52,F,2RPAVE3,Town,4,13-02-2015,1,CID44197,Without Offers,Both,Wi-Fi,20:54:42,14,628.35,29592.81,16,371.7090624,1,Yes,1,2,2,0
40,F,WOAXOWW,City,1,15-12-2015,1,CID2694,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:33:38,10,48.84,36299.32,50.53959828,653.3,1,No,1,3,2,1
29,M,JDFDHCN,Town,0,23-07-2015,1,CID4578,Without Offers,Desktop,Fiber_Optic,11:15:56,21,737.99,44516.12,27,1110.275567,0,Yes,1,4,2,1
60,F,26SC3QR,City,0,07-05-2015,1,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,3:06:20,17,32.51,2368.73,5,679.73,1,No,0,1,2,1
14,M,NTGKSE1,,2,02-03-2015,1,CID35519,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:38:38,8,845.7,15994.57,15,648.31,0,Yes,0,1,2,1
22,M,DDO1SXJ,Town,2,23-10-2015,0,xxxxxxxx,Credit/Debit Card Offers,Both,Fiber_Optic,17:00:52,20,343.54,48472.85,16,771.07,1,No,0,1,2,0
12,F,O7XTLIK,Town,2,05-01-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,20:15:51,6,232.9,8682.78,27,644.69,1,Yes,0,1,1,1
36,M,DJWJHS5,City,2,06-11-2016,0,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,9:11:23,10,45.62,11099.08,24,710.91,0,Yes,0,1,2,0
57,F,I8DXC1B,Town,1,10-01-2017,1,CID4295,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:19:59,15,35.74,26950.49,29,89.41368015,1,No,1,0,2,1
60,F,3UGS3W7,Town,5,08-02-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,7:34:53,15,34.58,97543.95,15,1306.881649,1,No,1,4,0,0
62,M,GAN7ITW,Town,3,26-04-2016,0,xxxxxxxx,Without Offers,Desktop,Mobile_Data,22:10:06,20,240.27,19184.64,23,976.5514419,1,No,1,0,2,0
38,M,AJQF0NY,Town,0,14-10-2017,1,CID20646,Without Offers,Smartphone,Mobile_Data,22:17:20,17,80.69,48093.42,13,545.98,1,No,1,3,1,1
27,F,S4CE5MR,City,3,21-12-2016,1,CID9069,Credit/Debit Card Offers,Desktop,Wi-Fi,6:38:05,10,174.98,29029.63,10,796.04,1,No,0,1,0,0
26,M,KZBOOHZ,,3,04-09-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13:58:32,10,37.56,6910.35,14,756.98,1,No,0,1,2,0
30,F,FSXAL2N,City,1,14-05-2017,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,9:17:07,9,896.8155027,17246.52,11,510.5,1,No,0,1,2,1
49,F,RKT052E,Town,0,07-05-2015,1,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,5:08:02,14,373.78,37720.21,5,534.81,1,No,1,4,1,1
20,F,4YGI3HX,Town,4,15-02-2017,1,CID59807,Credit/Debit Card Offers,Smartphone,Wi-Fi,4:03:32,12,113.68,18104.83,22,789.29,0,Yes,1,3,2,0
59,F,1LP38YH,,3,23-03-2017,0,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,14:15:09,20,136.13,20349.35,17,746.82,0,Yes,1,0,2,0
58,M,CS3DUP8,Town,2,08-12-2017,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,5:36:54,7,497.34,17408.88,17,760.18,0,Yes,1,3,2,0
34,M,7JAO9NH,Village,1,18-09-2017,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,12:45:24,16,43.95,6359.55,21,123.8239094,1,No,0,1,2,1
13,F,QJ44XPA,,0,17-08-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,19:49:14,8,148.64,35135.84,10,717.4,1,No,0,1,2,1
53,F,U6PXAX4,City,2,12-01-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,0:01:54,14,220.95,39150.52,27,641.83,0,Yes,0,1,2,1
59,F,L9CUH1O,,1,21-07-2015,1,xxxxxxxx,Without Offers,Both,Mobile_Data,22:41:35,2,1138.03,19178.03,25,653.98,0,Yes,1,3,2,1
50,F,OXLSSFQ,City,1,03-10-2016,1,CID58708,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:32:56,5,51.85,11832.44,18,560.96,0,Yes,0,1,2,1
20,F,H6EBJ3B,Town,0,19-06-2015,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,23:21:03,3,119.95,48301.25,19,68.69920347,0,Yes,0,1,1,1
31,M,Z9DYX3P,Town,4,01-02-2015,0,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,23:07:54,9,1028.394607,98351.56,9,829.02,0,Yes,0,1,0,0
47,M,R2AKGOG,Town,4,06-05-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,19:24:32,12,276.68,58739.17,19,756.35,1,No,1,0,0,0
42,M,Z8Q5TDM,,1,29-12-2017,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,0:08:27,16,35.94,39151.65,24,651.51,1,No,0,1,2,1
60,F,745ENMC,Town,0,23-10-2016,1,CID7371,Gift Vouchers/Coupons,Both,Fiber_Optic,1:32:17,10,215.36,19482.19,29,683.8,1,No,1,0,1,1
57,M,1EY7IOM,Village,3,13-01-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,19:07:12,19,349.25,3548.88,18,721.94,1,Yes,1,3,2,0
18,F,LYON28I,,1,24-09-2015,1,xxxxxxxx,Gift Vouchers/Coupons,?,Mobile_Data,9:47:27,3,302.1,30221.28,18,150.139189,0,Yes,1,0,1,1
35,F,OJPBINI,City,3,05-11-2016,1,CID42321,Without Offers,Both,Fiber_Optic,23:32:18,12,647.63,17950.3,8,782.96,1,No,0,1,2,0
10,F,EU8DLUJ,City,5,11-01-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,21:20:20,21,39.47,18252.15,5,708.4,0,Yes,0,1,0,0
36,M,65318C9,City,1,25-10-2016,0,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,9:43:35,7,247.1,33020.25,12,97.78484586,0,Yes,0,1,2,1
47,F,QYODGDT,Town,3,17-12-2016,0,xxxxxxxx,Gift Vouchers/Coupons,?,Mobile_Data,1:12:50,22,141.36,1137.42,21,702.9,0,Yes,0,1,2,1
32,M,L0RE7UR,City,5,21-01-2016,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,0:50:55,13,53.48,1084.24,22,765.27,0,Yes,0,1,2,0
21,M,ODJ6CEN,,1,05-10-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:06:24,19,78.49,17417.1,26,617.55,1,No,0,1,2,1
38,F,VO9VJC9,City,3,23-12-2017,1,CID14310,Without Offers,?,Fiber_Optic,23:38:36,11,513.14,35698.38,11,818.01,0,Yes,0,1,0,0
41,F,TDMFIUT,Village,5,13-06-2015,1,CID26778,Without Offers,Desktop,Fiber_Optic,16:57:55,8,146.46,23265.19,17,804.49,1,No,0,1,0,0
53,M,V8YNZ3X,Town,2,26-09-2016,0,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,11:24:10,15,290.42,2987.62,26,654.32,1,No,1,2,2,0
42,M,S9B1JST,Town,1,20-01-2015,1,CID34263,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:43:51,13,536.18,36347.34,12,646.21,1,No,0,1,2,1
10,M,Q2TPUEX,Town,1,02-06-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,5:36:21,22,310.42,41652.82,16,523.95,1,No,0,1,2,1
51,M,5X20SFI,,4,16-04-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,12:04:36,20,95.32,12290.88,25,774.88,1,No,0,1,2,0
24,F,MLLZVPL,Town,3,23-07-2016,1,CID60076,Without Offers,Desktop,Mobile_Data,10:07:56,20,526.01,29220.63,17,686.39,1,No,0,1,2,1
54,M,6YVC4AK,Town,0,03-06-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,3:01:42,12,181.89,22369.33,6,694.73,0,Yes,0,1,1,1
33,M,95QT4AJ,Town,2,02-04-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10:20:57,14,236.68,36547.06,6,675.12,1,No,1,3,1,1
28,F,X7O683P,City,5,20-09-2016,1,CID17162,Credit/Debit Card Offers,Desktop,Wi-Fi,10:58:46,14,256.69,8165.86,22,724.72,0,Yes,0,1,2,0
10,F,VB729DH,City,0,20-01-2017,1,CID11373,Without Offers,Both,Wi-Fi,10:07:12,4,549.66,26117.27,17,696.52,0,Yes,0,1,1,1
28,M,ISBWIDM,Village,3,11-05-2017,1,CID50447,Credit/Debit Card Offers,Desktop,Mobile_Data,8:24:51,12,160.81,6892.21,9,603.9,0,Yes,1,2,2,1
49,M,4C0EBY7,City,2,10-06-2015,1,CID23116,Gift Vouchers/Coupons,Both,Mobile_Data,18:14:54,8,223.74,13216.96,24,662.32,0,Yes,0,1,1,1
36,F,8NY5P3I,,5,05-06-2016,0,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,4:35:19,22,374.6,40833.79,14,779.66,0,Yes,0,1,1,0
26,F,0UP14SV,Town,2,13-10-2015,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,17:48:53,9,31.04,8715.8,26,684.68,0,Yes,0,1,2,1
59,F,1X99FDP,Town,2,02-11-2017,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,14:08:05,22,118.64,26560.9,6,635.03,1,No,1,3,2,1
51,F,11J3CFK,,3,24-02-2016,1,CID52164,Credit/Debit Card Offers,Desktop,Wi-Fi,18:57:37,3,66.33,14904.54,9,705.5,1,No,1,3,2,0
39,F,V1DFVV9,,0,12-03-2015,1,CID61541,Without Offers,Desktop,Mobile_Data,10:05:20,4,589.63,19354.61,25,637.04,0,Yes,0,1,1,1
56,M,L4N08GJ,Town,2,31-10-2016,0,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,7:02:51,12,59.26,5062.9,16,600.46,1,No,0,1,1,1
33,F,2OYNK0V,Village,4,23-09-2015,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,23:52:04,19,329.18,94245.91,14,1181.261863,0,Yes,0,1,0,0
57,M,06A0SRK,City,4,28-07-2016,0,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,2:38:35,6,302.87,47227.41,15,760.68,0,Yes,0,1,0,0
11,F,KKTV79S,Village,3,14-09-2017,1,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,5:50:08,5,191.51,4143.58,26,889.8178979,0,Yes,1,2,2,1
26,F,4DAT24L,City,1,13-07-2016,1,CID31104,Without Offers,Desktop,Mobile_Data,14:57:38,8,927.27,10331.06,8,557.75,1,No,1,4,2,1
44,F,KAB6PBM,Village,3,06-04-2017,0,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,18:11:23,5,1268.447679,40555.28,26,638.21,1,No,0,1,2,1
27,M,HLKGGF7,Town,1,17-09-2015,1,CID9794,Without Offers,Desktop,Mobile_Data,11:28:54,18,204.34,25153.39,6,548.3,1,No,1,2,2,1
29,F,9JSRAFE,City,0,27-04-2016,0,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,9:40:37,18,74.05,21984.51,29,666.36,0,Yes,0,1,1,1
64,M,R9GULGI,City,5,15-01-2015,0,xxxxxxxx,Without Offers,Desktop,Wi-Fi,3:23:10,12,42.65,51360.44,4,778.14,1,No,1,0,0,0
19,F,B1PNC7Y,City,1,03-11-2017,1,xxxxxxxx,Without Offers,Desktop,Wi-Fi,8:44:19,13,1016.236208,39024.99,15,627.42,0,Yes,1,3,1,1
48,F,SO88BUJ,Town,1,23-03-2015,0,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,3:22:32,15,206.96,42738.19,15,564.75,0,Yes,1,3,2,1
12,M,9V8HM9Q,,2,29-09-2015,0,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,6:35:34,25,115.11,49765.12,22,681.52,1,No,0,1,1,1
37,M,HCSM1K8,City,4,11-07-2016,1,CID51803,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10:56:42,21,324.24,55739.68,35.97913237,845.63,1,No,1,4,0,0
42,M,L8VDNAS,Town,0,20-03-2017,1,CID38654,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13:19:15,12,751.71,10166.18,24,632.49,1,No,1,2,2,1
